transaction_id,store_id,product_id,quantity_sold,unit_price,total_amount,sale_date
51661,4,1005,7,185.0,1295.0,2024-12-07
51662,3,1006,9,120.0,1080.0,2024-11-29
51663,3,1002,3,35.0,105.0,2024-08-24
51664,1,1005,9,185.0,1665.0,2024-09-21
51665,5,1002,9,35.0,315.0,2024-07-12
51666,4,1003,6,55.0,330.0,2024-11-02
51667,3,1010,5,25.0,125.0,2024-12-23
51668,3,1009,9,85.0,765.0,2024-10-08
51669,3,1009,7,85.0,595.0,2024-01-11
51670,1,1010,4,25.0,100.0,2024-07-29
51671,2,1008,8,65.0,520.0,2024-08-09
51672,5,1002,9,35.0,315.0,2024-08-23
51673,4,1007,8,45.0,360.0,2024-04-11
51674,1,1014,4,35.0,140.0,2024-06-21
51675,4,1002,5,35.0,175.0,2024-11-04
51676,1,1006,6,120.0,720.0,2024-01-02
51677,5,1005,10,185.0,1850.0,2024-11-18
51678,1,1010,5,25.0,125.0,2024-01-08
51679,2,1006,9,120.0,1080.0,2024-10-23
51680,5,1013,6,120.0,720.0,2024-03-02
51681,3,1011,9,30.0,270.0,2024-08-03
51682,2,1003,6,55.0,330.0,2024-09-06
51683,3,1014,8,35.0,280.0,2024-08-12
51684,2,1008,8,65.0,520.0,2024-03-09
51685,5,1006,1,120.0,120.0,2024-03-03
51686,1,1001,3,450.0,1350.0,2024-09-11
51687,3,1003,5,55.0,275.0,2024-06-09
51688,5,1012,7,40.0,280.0,2024-11-13
51689,4,1010,5,25.0,125.0,2024-09-11
51690,5,1008,4,65.0,260.0,2024-08-09
51691,5,1013,7,120.0,840.0,2024-04-19
51692,3,1014,10,35.0,350.0,2024-06-14
51693,3,1003,3,55.0,165.0,2024-01-13
51694,4,1013,8,120.0,960.0,2024-02-10
51695,5,1011,1,30.0,30.0,2024-05-09
51696,2,1011,10,30.0,300.0,2024-01-20
51697,3,1013,8,120.0,960.0,2024-08-06
51698,5,1006,2,120.0,240.0,2024-03-20
51699,1,1010,3,25.0,75.0,2024-04-27
51700,1,1002,10,35.0,350.0,2024-03-29
51701,5,1010,9,25.0,225.0,2024-04-12
51702,5,1008,1,65.0,65.0,2024-03-10
51703,3,1010,9,25.0,225.0,2024-02-22
51704,4,1007,6,45.0,270.0,2024-05-21
51705,3,1006,8,120.0,960.0,2024-09-12
51706,3,1003,6,55.0,330.0,2024-11-07
51707,4,1009,10,85.0,850.0,2024-12-18
51708,3,1003,8,55.0,440.0,2024-03-17
51709,4,1013,5,120.0,600.0,2024-05-29
51710,2,1011,9,30.0,270.0,2024-07-02
51711,3,1001,7,450.0,3150.0,2024-08-06
51712,2,1002,4,35.0,140.0,2024-04-26
51713,1,1007,8,45.0,360.0,2024-12-17
51714,2,1003,10,55.0,550.0,2024-09-22
51715,2,1007,8,45.0,360.0,2024-02-13
51716,1,1012,7,40.0,280.0,2024-09-10
51717,4,1009,2,85.0,170.0,2024-04-16
51718,1,1011,10,30.0,300.0,2024-12-17
51719,5,1002,4,35.0,140.0,2024-08-13
51720,2,1011,9,30.0,270.0,2024-04-10
51721,1,1002,4,35.0,140.0,2024-01-21
51722,4,1007,6,45.0,270.0,2024-08-01
51723,5,1008,6,65.0,390.0,2024-08-24
51724,4,1006,8,120.0,960.0,2024-07-05
51725,1,1008,10,65.0,650.0,2024-08-31
51726,1,1001,9,450.0,4050.0,2024-05-20
51727,2,1010,8,25.0,200.0,2024-01-14
51728,4,1002,2,35.0,70.0,2024-02-21
51729,4,1010,8,25.0,200.0,2024-11-11
51730,5,1013,2,120.0,240.0,2024-02-18
51731,1,1002,9,35.0,315.0,2024-11-27
51732,5,1009,2,85.0,170.0,2024-05-05
51733,4,1013,7,120.0,840.0,2024-12-11
51734,1,1001,1,450.0,450.0,2024-03-24
51735,2,1005,5,185.0,925.0,2024-08-05
51736,1,1005,3,185.0,555.0,2024-04-19
51737,2,1002,10,35.0,350.0,2024-06-05
51738,1,1008,6,65.0,390.0,2024-06-14
51739,3,1013,3,120.0,360.0,2024-09-23
51740,2,1011,10,30.0,300.0,2024-12-26
51741,4,1007,2,45.0,90.0,2024-12-11
51742,1,1012,3,40.0,120.0,2024-05-30
51743,3,1002,10,35.0,350.0,2024-08-14
51744,2,1002,8,35.0,280.0,2024-08-19
51745,2,1012,10,40.0,400.0,2024-09-28
51746,3,1012,9,40.0,360.0,2024-11-27
51747,2,1010,8,25.0,200.0,2024-06-15
51748,2,1008,1,65.0,65.0,2024-05-21
51749,1,1009,7,85.0,595.0,2024-12-28
51750,2,1008,3,65.0,195.0,2024-04-16
51751,1,1001,6,450.0,2700.0,2024-06-09
51752,4,1009,2,85.0,170.0,2024-02-06
51753,1,1007,4,45.0,180.0,2024-09-12
51754,2,1013,4,120.0,480.0,2024-04-08
51755,3,1005,4,185.0,740.0,2024-06-10
51756,1,1009,6,85.0,510.0,2024-09-14
51757,1,1005,3,185.0,555.0,2024-06-10
51758,2,1008,6,65.0,390.0,2024-04-23
51759,5,1013,3,120.0,360.0,2024-05-03
51760,1,1001,5,450.0,2250.0,2024-08-11
51761,3,1010,6,25.0,150.0,2024-10-29
51762,5,1008,1,65.0,65.0,2024-12-21
51763,1,1012,1,40.0,40.0,2024-08-13
51764,1,1007,7,45.0,315.0,2024-09-11
51765,3,1013,5,120.0,600.0,2024-02-22
51766,4,1004,7,180.0,1260.0,2024-06-05
51767,2,1006,5,120.0,600.0,2024-08-06
51768,2,1014,2,35.0,70.0,2024-10-09
51769,4,1004,10,180.0,1800.0,2024-09-14
51770,3,1005,8,185.0,1480.0,2024-08-02
51771,3,1013,4,120.0,480.0,2024-07-14
51772,4,1008,4,65.0,260.0,2024-07-28
51773,3,1013,3,120.0,360.0,2024-08-11
51774,4,1002,5,35.0,175.0,2024-10-07
51775,4,1014,4,35.0,140.0,2024-06-18
51776,3,1013,4,120.0,480.0,2024-11-05
51777,3,1006,8,120.0,960.0,2024-11-15
51778,1,1008,5,65.0,325.0,2024-04-29
51779,4,1014,7,35.0,245.0,2024-12-08
51780,5,1013,8,120.0,960.0,2024-03-15
51781,1,1005,6,185.0,1110.0,2024-04-16
51782,1,1012,5,40.0,200.0,2024-08-18
51783,3,1007,9,45.0,405.0,2024-03-15
51784,3,1014,9,35.0,315.0,2024-11-17
51785,2,1006,3,120.0,360.0,2024-04-06
51786,1,1014,9,35.0,315.0,2024-06-25
51787,4,1006,4,120.0,480.0,2024-08-17
51788,1,1010,6,25.0,150.0,2024-01-30
51789,5,1012,10,40.0,400.0,2024-04-07
51790,2,1014,2,35.0,70.0,2024-05-21
51791,3,1007,3,45.0,135.0,2024-03-30
51792,2,1002,7,35.0,245.0,2024-02-18
51793,5,1003,7,55.0,385.0,2024-12-01
51794,5,1003,2,55.0,110.0,2024-06-27
51795,1,1009,3,85.0,255.0,2024-04-25
51796,2,1004,1,180.0,180.0,2024-12-11
51797,4,1014,6,35.0,210.0,2024-06-28
51798,3,1011,8,30.0,240.0,2024-04-02
51799,2,1013,6,120.0,720.0,2024-12-26
51800,3,1011,6,30.0,180.0,2024-09-26
51801,3,1007,3,45.0,135.0,2024-11-22
51802,4,1008,5,65.0,325.0,2024-11-22
51803,1,1007,3,45.0,135.0,2024-07-21
51804,2,1014,2,35.0,70.0,2024-04-14
51805,5,1002,10,35.0,350.0,2024-09-29
51806,4,1005,1,185.0,185.0,2024-09-30
51807,2,1011,8,30.0,240.0,2024-11-25
51808,4,1004,5,180.0,900.0,2024-03-25
51809,3,1005,7,185.0,1295.0,2024-02-23
51810,2,1010,7,25.0,175.0,2024-09-24
51811,4,1001,9,450.0,4050.0,2024-12-07
51812,4,1014,4,35.0,140.0,2024-08-15
51813,3,1007,8,45.0,360.0,2024-11-17
51814,5,1004,7,180.0,1260.0,2024-07-17
51815,3,1014,8,35.0,280.0,2024-08-03
51816,4,1010,1,25.0,25.0,2024-02-11
51817,4,1002,1,35.0,35.0,2024-03-30
51818,1,1004,3,180.0,540.0,2024-03-16
51819,1,1008,4,65.0,260.0,2024-05-21
51820,2,1002,9,35.0,315.0,2024-03-01
51821,2,1004,7,180.0,1260.0,2024-07-04
51822,1,1013,2,120.0,240.0,2024-10-16
51823,2,1004,1,180.0,180.0,2024-03-15
51824,2,1004,10,180.0,1800.0,2024-03-30
51825,2,1002,10,35.0,350.0,2024-05-15
51826,3,1004,2,180.0,360.0,2024-08-27
51827,1,1001,2,450.0,900.0,2024-07-07
51828,4,1014,1,35.0,35.0,2024-10-12
51829,4,1008,8,65.0,520.0,2024-01-25
51830,5,1006,1,120.0,120.0,2024-12-28
51831,2,1002,5,35.0,175.0,2024-05-18
51832,2,1001,7,450.0,3150.0,2024-01-25
51833,4,1011,9,30.0,270.0,2024-01-21
51834,4,1007,4,45.0,180.0,2024-07-06
51835,4,1007,2,45.0,90.0,2024-04-26
51836,5,1012,7,40.0,280.0,2024-09-06
51837,1,1011,7,30.0,210.0,2024-07-06
51838,4,1001,4,450.0,1800.0,2024-11-30
51839,4,1011,8,30.0,240.0,2024-02-24
51840,4,1013,7,120.0,840.0,2024-06-17
51841,4,1009,3,85.0,255.0,2024-03-14
51842,2,1012,5,40.0,200.0,2024-07-20
51843,3,1014,10,35.0,350.0,2024-03-27
51844,3,1014,4,35.0,140.0,2024-03-09
51845,3,1003,5,55.0,275.0,2024-08-14
51846,5,1013,1,120.0,120.0,2024-06-13
51847,2,1014,7,35.0,245.0,2024-02-19
51848,5,1004,9,180.0,1620.0,2024-05-09
51849,5,1010,8,25.0,200.0,2024-11-18
51850,1,1009,2,85.0,170.0,2024-03-04
51851,2,1012,3,40.0,120.0,2024-05-12
51852,4,1002,4,35.0,140.0,2024-03-28
51853,1,1014,7,35.0,245.0,2024-03-04
51854,3,1013,5,120.0,600.0,2024-03-29
51855,4,1008,3,65.0,195.0,2024-06-24
51856,2,1006,3,120.0,360.0,2024-05-07
51857,3,1002,3,35.0,105.0,2024-03-11
51858,5,1014,9,35.0,315.0,2024-12-01
51859,4,1007,3,45.0,135.0,2024-08-07
51860,4,1006,10,120.0,1200.0,2024-12-04
51861,3,1008,7,65.0,455.0,2024-10-30
51862,1,1002,7,35.0,245.0,2024-07-14
51863,4,1002,1,35.0,35.0,2024-03-09
51864,1,1002,1,35.0,35.0,2024-09-03
51865,2,1008,6,65.0,390.0,2024-03-03
51866,3,1007,8,45.0,360.0,2024-08-09
51867,2,1006,9,120.0,1080.0,2024-09-28
51868,4,1011,5,30.0,150.0,2024-10-15
51869,5,1002,8,35.0,280.0,2024-03-10
51870,1,1013,2,120.0,240.0,2024-04-20
51871,1,1011,4,30.0,120.0,2024-07-15
51872,3,1006,2,120.0,240.0,2024-11-07
51873,1,1014,8,35.0,280.0,2024-03-13
51874,3,1005,7,185.0,1295.0,2024-08-02
51875,3,1007,10,45.0,450.0,2024-01-22
51876,1,1001,1,450.0,450.0,2024-03-28
51877,1,1008,6,65.0,390.0,2024-12-20
51878,2,1003,7,55.0,385.0,2024-08-27
51879,2,1013,8,120.0,960.0,2024-11-29
51880,5,1002,2,35.0,70.0,2024-07-18
51881,4,1004,8,180.0,1440.0,2024-08-15
51882,3,1010,10,25.0,250.0,2024-06-20
51883,5,1003,9,55.0,495.0,2024-11-19
51884,1,1002,9,35.0,315.0,2024-07-10
51885,1,1005,1,185.0,185.0,2024-11-06
51886,3,1006,3,120.0,360.0,2024-07-25
51887,5,1009,9,85.0,765.0,2024-02-15
51888,5,1011,1,30.0,30.0,2024-07-12
51889,2,1004,9,180.0,1620.0,2024-09-04
51890,5,1001,4,450.0,1800.0,2024-05-22
51891,1,1013,5,120.0,600.0,2024-01-08
51892,3,1001,5,450.0,2250.0,2024-01-11
51893,3,1011,4,30.0,120.0,2024-01-28
51894,4,1010,7,25.0,175.0,2024-08-27
51895,5,1013,9,120.0,1080.0,2024-12-23
51896,3,1010,5,25.0,125.0,2024-11-22
51897,1,1009,5,85.0,425.0,2024-01-10
51898,2,1001,1,450.0,450.0,2024-12-20
51899,2,1009,3,85.0,255.0,2024-09-24
51900,2,1014,7,35.0,245.0,2024-02-18
51901,2,1003,5,55.0,275.0,2024-04-05
51902,5,1005,4,185.0,740.0,2024-10-09
51903,2,1012,2,40.0,80.0,2024-12-29
51904,2,1013,10,120.0,1200.0,2024-03-09
51905,2,1007,10,45.0,450.0,2024-06-28
51906,1,1008,2,65.0,130.0,2024-06-25
51907,2,1014,10,35.0,350.0,2024-10-17
51908,4,1009,9,85.0,765.0,2024-10-18
51909,1,1010,6,25.0,150.0,2024-02-08
51910,5,1004,8,180.0,1440.0,2024-02-16
51911,1,1010,6,25.0,150.0,2024-10-15
51912,2,1010,2,25.0,50.0,2024-07-13
51913,2,1001,7,450.0,3150.0,2024-02-29
51914,1,1003,8,55.0,440.0,2024-07-05
51915,3,1004,6,180.0,1080.0,2024-03-04
51916,2,1010,6,25.0,150.0,2024-10-05
51917,3,1007,7,45.0,315.0,2024-08-18
51918,4,1001,3,450.0,1350.0,2024-09-14
51919,3,1003,8,55.0,440.0,2024-07-01
51920,2,1006,4,120.0,480.0,2024-06-20
51921,3,1010,4,25.0,100.0,2024-02-28
51922,3,1007,6,45.0,270.0,2024-02-02
51923,1,1004,5,180.0,900.0,2024-09-01
51924,2,1008,10,65.0,650.0,2024-09-13
51925,5,1006,6,120.0,720.0,2024-09-18
51926,3,1008,2,65.0,130.0,2024-06-21
51927,4,1009,5,85.0,425.0,2024-05-04
51928,3,1003,2,55.0,110.0,2024-12-14
51929,4,1013,7,120.0,840.0,2024-06-17
51930,1,1014,3,35.0,105.0,2024-10-26
51931,3,1003,1,55.0,55.0,2024-09-03
51932,2,1014,10,35.0,350.0,2024-03-10
51933,3,1008,6,65.0,390.0,2024-04-13
51934,3,1008,1,65.0,65.0,2024-06-30
51935,2,1010,7,25.0,175.0,2024-10-21
51936,1,1004,10,180.0,1800.0,2024-07-20
51937,1,1002,4,35.0,140.0,2024-03-20
51938,4,1014,5,35.0,175.0,2024-03-19
51939,3,1002,4,35.0,140.0,2024-01-10
51940,4,1006,2,120.0,240.0,2024-07-11
51941,5,1001,8,450.0,3600.0,2024-02-22
51942,3,1001,2,450.0,900.0,2024-04-10
51943,1,1006,3,120.0,360.0,2024-02-24
51944,5,1013,6,120.0,720.0,2024-05-17
51945,5,1001,7,450.0,3150.0,2024-09-30
51946,3,1008,1,65.0,65.0,2024-09-11
51947,3,1010,5,25.0,125.0,2024-09-03
51948,4,1011,2,30.0,60.0,2024-03-07
51949,3,1004,2,180.0,360.0,2024-03-21
51950,3,1001,3,450.0,1350.0,2024-03-28
51951,5,1004,8,180.0,1440.0,2024-03-12
51952,1,1014,5,35.0,175.0,2024-02-13
51953,2,1010,1,25.0,25.0,2024-05-12
51954,1,1006,10,120.0,1200.0,2024-05-13
51955,2,1005,1,185.0,185.0,2024-04-10
51956,1,1003,2,55.0,110.0,2024-03-17
51957,5,1011,9,30.0,270.0,2024-11-19
51958,4,1012,9,40.0,360.0,2024-10-28
51959,2,1013,10,120.0,1200.0,2024-09-28
51960,1,1014,1,35.0,35.0,2024-07-30
51961,2,1004,8,180.0,1440.0,2024-08-26
51962,2,1004,8,180.0,1440.0,2024-07-21
51963,3,1006,10,120.0,1200.0,2024-10-16
51964,3,1007,3,45.0,135.0,2024-12-26
51965,3,1004,2,180.0,360.0,2024-06-07
51966,5,1006,5,120.0,600.0,2024-01-14
51967,4,1006,6,120.0,720.0,2024-01-29
51968,1,1007,2,45.0,90.0,2024-09-04
51969,1,1001,2,450.0,900.0,2024-07-22
51970,3,1001,3,450.0,1350.0,2024-01-27
51971,5,1002,9,35.0,315.0,2024-12-12
51972,4,1008,10,65.0,650.0,2024-01-25
51973,1,1013,10,120.0,1200.0,2024-12-20
51974,3,1003,9,55.0,495.0,2024-01-29
51975,5,1011,3,30.0,90.0,2024-02-17
51976,4,1005,1,185.0,185.0,2024-05-18
51977,1,1002,1,35.0,35.0,2024-06-01
51978,1,1005,3,185.0,555.0,2024-12-27
51979,3,1014,4,35.0,140.0,2024-03-23
51980,3,1013,8,120.0,960.0,2024-06-17
51981,5,1004,4,180.0,720.0,2024-10-28
51982,1,1004,5,180.0,900.0,2024-09-18
51983,3,1001,7,450.0,3150.0,2024-07-16
51984,2,1010,3,25.0,75.0,2024-10-22
51985,3,1014,6,35.0,210.0,2024-12-13
51986,1,1011,9,30.0,270.0,2024-12-17
51987,2,1004,2,180.0,360.0,2024-08-30
51988,1,1003,2,55.0,110.0,2024-04-17
51989,3,1004,3,180.0,540.0,2024-04-01
51990,1,1008,7,65.0,455.0,2024-09-05
51991,3,1001,9,450.0,4050.0,2024-03-29
51992,5,1010,7,25.0,175.0,2024-10-13
51993,1,1011,10,30.0,300.0,2024-12-27
51994,2,1009,5,85.0,425.0,2024-12-19
51995,2,1004,6,180.0,1080.0,2024-05-01
51996,3,1004,1,180.0,180.0,2024-11-11
51997,4,1010,2,25.0,50.0,2024-12-28
51998,5,1007,4,45.0,180.0,2024-12-16
51999,5,1013,4,120.0,480.0,2024-02-01
52000,1,1010,4,25.0,100.0,2024-05-11
62000,1,1010,4,25.0,100.0,2024-05-11
